,id,Name,X,Y,LONGITUDE,LATITUDE,MESSAGEDATE,USERID,USERSCREENNAME,MESSAGETEXT,LOCATION,HASHTAGS,ISRETWEET,datetime,Cluster,parsed_tweets,stemmed_tokens,is_new_years_tweet,is_eastender_tweet,is_football_tweet
72762,550734722985631745,,0.059886,51.58253,0.05988600105047226,51.5825309753418,01/01/2015 19:26:04,794632800,charlieperendes,Unbelievable; beat Chelsea on New Year's Day!,Redbridge,,0,2015-01-01 19:26:04,0,Unbelievable beat Chelsea on New Year s Day,"['unbeliev', 'beat', 'chelsea', 'on', 'new', 'year', 's', 'day']",True,False,True
72766,550728199114870785,,0.018629,51.59296,0.018628999590873718,51.59296035766602,01/01/2015 19:00:09,86363269,becca_x94,I feel so awkward cos everyone's stressing about this fucking Chelsea game and I'm just sat here like     ,Redbridge,,0,2015-01-01 19:00:09,0,I feel so awkward cos everyone s stressing about this fucking Chelsea game and I m just sat here like,"['I', 'feel', 'so', 'awkward', 'co', 'everyon', 's', 'stress', 'about', 'thi', 'fuck', 'chelsea', 'game', 'and', 'I', 'm', 'just', 'sat', 'here', 'like']",False,False,True
72768,550733518629011456,,0.12769,51.573807,0.12769000232219696,51.57380676269531,01/01/2015 19:21:17,276979770,ekowdmg,@ThaBestOne89 let me know when you put 5 past Chelsea,Redbridge,,0,2015-01-01 19:21:17,0,let me know when you put past Chelsea,"['let', 'me', 'know', 'when', 'you', 'put', 'past', 'chelsea']",False,False,True
72780,550730381532876800,,0.051852999999999996,51.601936,0.0518530011177063,51.60193634033203,01/01/2015 19:08:49,2851200455,Mikeylondon9, @FootyLiveVines: GOAL CHADLI! 5-2   http://t.co/6PtcwTXRYU  @JakeSomers_,Redbridge,,0,2015-01-01 19:08:49,0,GOAL CHADLI,"['goal', 'chadli']",False,False,True
72784,550738071470477313,,0.026958999999999997,51.59249000000001,0.026959000155329704,51.592491149902344,01/01/2015 19:39:23,47318536,Kane2602,@Orangeiceman10                      - we could never do that. One reason? Arsene Wenger.,Redbridge,,0,2015-01-01 19:39:23,0,we could never do that One reason Arsene Wenger,"['we', 'could', 'never', 'do', 'that', 'one', 'reason', 'arsen', 'wenger']",False,False,True
72790,550728050548416512,,0.024938,51.594658,0.024938000366091728,51.59465789794922,01/01/2015 18:59:33,1390289870,Alex_Winter4,@man_like_joe @Arsenal lool; I'm not worried about spurs. United maybe. I'll wait and see who we sign. Have ozil; Ramsey; Walcott all back,Redbridge,,0,2015-01-01 18:59:33,0,lool I m not worried about spurs United maybe I ll wait and see who we sign Have ozil Ramsey Walcott all back,"['lool', 'I', 'm', 'not', 'worri', 'about', 'spur', 'unit', 'mayb', 'I', 'll', 'wait', 'and', 'see', 'who', 'we', 'sign', 'have', 'ozil', 'ramsey', 'walcott', 'all', 'back']",False,False,True
72792,550729886047174656,,0.127653,51.573795000000004,0.12765300273895264,51.57379531860352,01/01/2015 19:06:51,276979770,ekowdmg,Yesss...five against Chelsea! Dpmo!       ,Redbridge,,0,2015-01-01 19:06:51,0,Yesss five against Chelsea Dpmo,"['yesss', 'five', 'against', 'chelsea', 'dpmo']",False,False,True
72799,550729192879710208,,0.018086,51.599773,0.01808599941432476,51.59977340698242,01/01/2015 19:04:06,1943777533,Jordanking3, @SammSmithh: Oi harry kane ya na boys doing well,Redbridge,,0,2015-01-01 19:04:06,0,Oi harry kane ya na boys doing well,"['Oi', 'harri', 'kane', 'ya', 'na', 'boy', 'do', 'well']",False,False,True
72800,550729618370879488,,0.127594,51.57382,0.127593994140625,51.57381820678711,01/01/2015 19:05:47,276979770,ekowdmg,Nah Cahill should be off mate,Redbridge,,0,2015-01-01 19:05:47,0,Nah Cahill should be off mate,"['nah', 'cahil', 'should', 'be', 'off', 'mate']",False,False,True
72807,550734043609042944,,0.127529,51.57373,0.12752899527549744,51.57373046875,01/01/2015 19:23:22,276979770,ekowdmg,@ThaBestOne89 this season Ash...with this Chelsea team...no past glory please,Redbridge,,0,2015-01-01 19:23:22,0,this season Ash with this Chelsea team no past glory please,"['thi', 'season', 'ash', 'with', 'thi', 'chelsea', 'team', 'no', 'past', 'glori', 'pleas']",False,False,True
72809,550735690364100608,,0.06639199999999999,51.590509999999995,0.06639199703931807,51.59051132202149,01/01/2015 19:29:55,287135115,GeorgeBunce,How have i turned down a ticket for that game.. @Bunce1709 @blew2196 I hate both of you! But #COYS!!!,Redbridge,COYS,0,2015-01-01 19:29:55,0,How have i turned down a ticket for that game I hate both of you But,"['how', 'have', 'i', 'turn', 'down', 'a', 'ticket', 'for', 'that', 'game', 'I', 'hate', 'both', 'of', 'you', 'but']",False,False,True
72817,550736087547908096,,0.115172,51.57439,0.11517199873924255,51.57439041137695,01/01/2015 19:31:30,453515631,KariaAmit,Absolutely buzzing at White Hart lane...Spurs 5 Chelsea 3....#COYS #THFC,Redbridge,COYS THFC,0,2015-01-01 19:31:30,0,Absolutely buzzing at White Hart lane Spurs Chelsea,"['absolut', 'buzz', 'at', 'white', 'hart', 'lane', 'spur', 'chelsea']",False,False,True
72820,550728114578661376,,0.070107,51.604459999999996,0.07010699808597565,51.60446166992188,01/01/2015 18:59:49,354303733,jacktruthafc,@AndellSinaswee Christmas games throw up strange results,Redbridge,,0,2015-01-01 18:59:49,0,Christmas games throw up strange results,"['christma', 'game', 'throw', 'up', 'strang', 'result']",False,False,True
72829,550732208437493760,,0.07024,51.60447,0.07023999840021132,51.604469299316406,01/01/2015 19:16:05,354303733,jacktruthafc,Tottenham 2015 Christmas DVD on sale about what happened on New Year's Day,Redbridge,,0,2015-01-01 19:16:05,0,Tottenham Christmas DVD on sale about what happened on New Year s Day,"['tottenham', 'christma', 'dvd', 'on', 'sale', 'about', 'what', 'happen', 'on', 'new', 'year', 's', 'day']",True,False,True
72837,550781086503292928,,0.018654,51.59295,0.018654000014066696,51.59294891357422,01/01/2015 22:30:18,86363269,becca_x94,STEVEN GERRARD IS LEAVING LIVERPOOL FFS I HATE 2015,Redbridge,,0,2015-01-01 22:30:18,0,STEVEN GERRARD IS LEAVING LIVERPOOL FFS I HATE,"['steven', 'gerrard', 'IS', 'leav', 'liverpool', 'ff', 'I', 'hate']",False,False,True
72843,550780901916180480,,0.018588999999999998,51.592907000000004,0.018588999286293983,51.5929069519043,01/01/2015 22:29:34,86363269,becca_x94, @BBCSport: Liverpool captain Steven Gerrard will leave the club; #lfc will confirm on Friday. More soon... http://t.co/iPsGQ69Qxq  NO,Redbridge,lfc,0,2015-01-01 22:29:34,0,Liverpool captain Steven Gerrard will leave the club will confirm on Friday More soon,"['liverpool', 'captain', 'steven', 'gerrard', 'will', 'leav', 'the', 'club', 'will', 'confirm', 'on', 'friday', 'more', 'soon']",False,False,True
72845,550784902153924609,,0.024880000000000003,51.58859,0.024879999458789825,51.58858871459961,01/01/2015 22:45:28,391352329,SamTatnell,Ahh Harry Kane did dirt,Redbridge,,0,2015-01-01 22:45:28,0,Ahh Harry Kane did dirt,"['ahh', 'harri', 'kane', 'did', 'dirt']",False,False,True
72849,550782058562609153,,0.018563,51.593,0.01856300048530101,51.59299850463867,01/01/2015 22:34:10,86363269,becca_x94,Liverpool won't be the same without him ffs :(,Redbridge,,0,2015-01-01 22:34:10,0,Liverpool won t be the same without him ffs,"['liverpool', 'won', 't', 'be', 'the', 'same', 'without', 'him', 'ff']",False,False,True
72883,550780847667019776,,0.025954,51.596848,0.025954000651836395,51.59684753417969,01/01/2015 22:29:21,27417926,GaryLDN,@northolt3103 Yeh with excitement for match of the day ! You tuning in mate ? Spurs v Chel5ea,Redbridge,,0,2015-01-01 22:29:21,0,Yeh with excitement for match of the day You tuning in mate Spurs v Chel ea,"['yeh', 'with', 'excit', 'for', 'match', 'of', 'the', 'day', 'you', 'tune', 'in', 'mate', 'spur', 'v', 'chel', 'ea']",False,False,True
72886,550789324665794560,,0.05207899999999999,51.601867999999996,0.05207899957895279,51.60186767578125,01/01/2015 23:03:02,2851200455,Mikeylondon9,@DannBiggs play the objective b,Redbridge,,0,2015-01-01 23:03:02,0,play the objective b,"['play', 'the', 'object', 'b']",False,False,True
72891,550785797558108162,,0.08816399999999999,51.56854600000001,0.08816400170326233,51.56854629516602,01/01/2015 22:49:01,976871472,ganu_siva,Oh fuck me Gerrard is leavin Liverpool at the end of the season,Redbridge,,0,2015-01-01 22:49:01,0,Oh fuck me Gerrard is leavin Liverpool at the end of the season,"['Oh', 'fuck', 'me', 'gerrard', 'is', 'leavin', 'liverpool', 'at', 'the', 'end', 'of', 'the', 'season']",False,False,True
72893,550789749276164096,,0.126909,51.568317,0.12690900266170502,51.56831741333008,01/01/2015 23:04:44,208261949,Alex_Ryan_,Think Robbie Savage is the worst football pundit ever to have lived,Redbridge,,0,2015-01-01 23:04:44,0,Think Robbie Savage is the worst football pundit ever to have lived,"['think', 'robbi', 'savag', 'is', 'the', 'worst', 'footbal', 'pundit', 'ever', 'to', 'have', 'live']",False,False,True
72900,550783307345297408,,0.067506,51.587234,0.06750600039958954,51.58723449707031,01/01/2015 22:39:08,547737242,ElaineSaville,@bazzapowell I'm finding myself watching motd.  Arsenal lost oh dear,Redbridge,,0,2015-01-01 22:39:08,0,I m finding myself watching motd Arsenal lost oh dear,"['I', 'm', 'find', 'myself', 'watch', 'motd', 'arsen', 'lost', 'oh', 'dear']",False,False,True
72909,550796542157021185,,0.089823,51.60199,0.08982300013303758,51.60198974609375,01/01/2015 23:31:43,276168199,cavanide,Arsenal wtf lel,Redbridge,,0,2015-01-01 23:31:43,0,Arsenal wtf lel,"['arsen', 'wtf', 'lel']",False,False,True
72916,550791033685278721,,0.070188,51.604434999999995,0.0701880007982254,51.60443496704102,01/01/2015 23:09:50,354303733,jacktruthafc,@Arsenal49notout I have never rated him like Cahill they are thugs that never get punished MOTD never showed Cahill kicking Kane def red,Redbridge,,0,2015-01-01 23:09:50,0,I have never rated him like Cahill they are thugs that never get punished MOTD never showed Cahill kicking Kane def red,"['I', 'have', 'never', 'rate', 'him', 'like', 'cahil', 'they', 'are', 'thug', 'that', 'never', 'get', 'punish', 'motd', 'never', 'show', 'cahil', 'kick', 'kane', 'def', 'red']",False,False,True
72920,550714760426426368,,0.070263,51.60443,0.07026299834251404,51.60443115234375,01/01/2015 18:06:45,354303733,jacktruthafc,@gtb0708 that's disappointing wenger said we had the game under control,Redbridge,,0,2015-01-01 18:06:45,0,that s disappointing wenger said we had the game under control,"['that', 's', 'disappoint', 'wenger', 'said', 'we', 'had', 'the', 'game', 'under', 'control']",False,False,True
72940,550798171275022337,,0.097969,51.55717,0.09796900302171707,51.55717086791992,01/01/2015 23:38:12,600773282,dean_ayub,Career mode harry Kane 2014/15  21 goals in 28 games EPL top goalscorer 2015/16 17 goals 18 games in January,Redbridge,,0,2015-01-01 23:38:12,0,Career mode harry Kane goals in games EPL top goalscorer goals games in January,"['career', 'mode', 'harri', 'kane', 'goal', 'in', 'game', 'epl', 'top', 'goalscor', 'goal', 'game', 'in', 'januari']",False,False,True
72944,550801707211689985,,0.07033099999999999,51.604427,0.07033099979162216,51.60442733764648,01/01/2015 23:52:15,354303733,jacktruthafc,Cahill kick much worse than rout ledge and unprovoked,Redbridge,,0,2015-01-01 23:52:15,0,Cahill kick much worse than rout ledge and unprovoked,"['cahil', 'kick', 'much', 'wors', 'than', 'rout', 'ledg', 'and', 'unprovok']",False,False,True
72965,550861175916072960,,0.127547,51.57380300000001,0.1275469958782196,51.57380294799805,02/01/2015 03:48:33,276979770,ekowdmg,@TheoOhene your avi   ....Dream Team! That show was too live,Redbridge,,0,2015-02-01 03:48:33,0,your avi Dream Team That show was too live,"['your', 'avi', 'dream', 'team', 'that', 'show', 'wa', 'too', 'live']",False,False,True
72972,550856066138140672,,0.025863,51.596855,0.025862999260425568,51.59685516357422,02/01/2015 03:28:15,27417926,GaryLDN,@hkane28 Ello mate u don't know me but I'm a Spurs fan; and to be fair I thought you were useless but you've proved me wrong; what a Player  ,Redbridge,,0,2015-02-01 03:28:15,0,Ello mate u don t know me but I m a Spurs fan and to be fair I thought you were useless but you ve proved me wrong what a Player,"['ello', 'mate', 'u', 'don', 't', 'know', 'me', 'but', 'I', 'm', 'a', 'spur', 'fan', 'and', 'to', 'be', 'fair', 'I', 'thought', 'you', 'were', 'useless', 'but', 'you', 've', 'prove', 'me', 'wrong', 'what', 'a', 'player']",False,False,True
73011,550859640993742848,,0.025795,51.596794,0.0257949996739626,51.59679412841797,02/01/2015 03:42:27,27417926,GaryLDN,If they are losing zero two they don't stand a chance  Sorry Jose; we scored 5. Chin up  ,Redbridge,,0,2015-02-01 03:42:27,0,If they are losing zero two they don t stand a chance Sorry Jose we scored Chin up,"['If', 'they', 'are', 'lose', 'zero', 'two', 'they', 'don', 't', 'stand', 'a', 'chanc', 'sorri', 'jose', 'we', 'score', 'chin', 'up']",False,False,True
73067,550225907907313664,,-0.28519,51.555440000000004,-0.2851899862289429,51.55543899536133,31/12/2014 09:44:13,213058999,xoxomelli_,Off to camden town; arsenal and chelsea :))),Brent,,0,2014-12-31 09:44:13,2,Off to camden town arsenal and chelsea,"['off', 'to', 'camden', 'town', 'arsen', 'and', 'chelsea']",False,False,True
73170,550306578008928257,,-0.27962600000000004,51.55618,-0.2796260118484497,51.55617904663086,31/12/2014 15:04:47,269080528,JoeyLeizerowitz,#FutebolSoccerRoadtrip Wembley Stadium; English Football Association #FA #FACcup @ Wembley Stadium http://t.co/YpFB7oFhC6,Brent,FutebolSoccerRoadtrip FA FACcup,0,2014-12-31 15:04:47,2,Wembley Stadium English Football Association Wembley Stadium,"['wembley', 'stadium', 'english', 'footbal', 'associ', 'wembley', 'stadium']",False,False,True
73199,550249129830785024,,-0.264027,51.562509999999996,-0.2640269994735718,51.5625114440918,31/12/2014 11:16:30,1446553783,DJkrackville,@ChelseaFC the signing of @cesc4official and diego Costa have been my best moment of 2014!! We have added another level to our game.. #CFC,Brent,CFC,0,2014-12-31 11:16:30,2,the signing of and diego Costa have been my best moment of We have added another level to our game,"['the', 'sign', 'of', 'and', 'diego', 'costa', 'have', 'been', 'my', 'best', 'moment', 'of', 'We', 'have', 'ad', 'anoth', 'level', 'to', 'our', 'game']",False,False,True
73201,550251205315031040,,-0.264025,51.562529999999995,-0.2640250027179718,51.56253051757813,31/12/2014 11:24:45,1446553783,DJkrackville,@kresnaphoo @ChelseaFC that was my worst moment this year!! Super Traitor lampard!! #CFC2014,Brent,CFC2014,0,2014-12-31 11:24:45,2,that was my worst moment this year Super Traitor lampard,"['that', 'wa', 'my', 'worst', 'moment', 'thi', 'year', 'super', 'traitor', 'lampard']",True,False,True
73209,550249742568288257,,-0.26428,51.562344,-0.2642799913883209,51.56234359741211,31/12/2014 11:18:56,1446553783,DJkrackville,@ChelseaFC the signing of @cesc4official & diego Costa have been my best moment of 2014! We have added another level to our game.. #CFC2014,Brent,CFC2014,0,2014-12-31 11:18:56,2,the signing of diego Costa have been my best moment of We have added another level to our game,"['the', 'sign', 'of', 'diego', 'costa', 'have', 'been', 'my', 'best', 'moment', 'of', 'We', 'have', 'ad', 'anoth', 'level', 'to', 'our', 'game']",False,False,True
73224,550241997638733824,,-0.28371599999999997,51.556362,-0.28371599316596985,51.55636215209961,31/12/2014 10:48:09,213058999,xoxomelli_,Second day in london - off to the camden market; arsenal and chelsea stadiums - shopping afterwards     http://t.co/lxF1IYZBFu,Brent,,0,2014-12-31 10:48:09,2,Second day in london off to the camden market arsenal and chelsea stadiums shopping afterwards,"['second', 'day', 'in', 'london', 'off', 'to', 'the', 'camden', 'market', 'arsen', 'and', 'chelsea', 'stadium', 'shop', 'afterward']",False,False,True
73389,550364067437621249,,-0.240058,51.55272,-0.2400580048561096,51.55271911621094,31/12/2014 18:53:13,53655614,jakeandmaya,Oh yes; nothing like a good game of Bowling on New Year's Eve. Happy new year everyone ! May your year  http://t.co/Ury8AqGR57,Brent,,0,2014-12-31 18:53:13,2,Oh yes nothing like a good game of Bowling on New Year s Eve Happy new year everyone May your year,"['Oh', 'ye', 'noth', 'like', 'a', 'good', 'game', 'of', 'bowl', 'on', 'new', 'year', 's', 'eve', 'happi', 'new', 'year', 'everyon', 'may', 'your', 'year']",True,False,True
73412,550363831675781121,,-0.240058,51.55272,-0.2400580048561096,51.55271911621094,31/12/2014 18:52:17,53655614,jakeandmaya,Oh yes; nothing like a good game on New Year's Eve. Happy new year everyone ! May your year be much  http://t.co/Ury8AqGR57,Brent,,0,2014-12-31 18:52:17,2,Oh yes nothing like a good game on New Year s Eve Happy new year everyone May your year be much,"['Oh', 'ye', 'noth', 'like', 'a', 'good', 'game', 'on', 'new', 'year', 's', 'eve', 'happi', 'new', 'year', 'everyon', 'may', 'your', 'year', 'be', 'much']",True,False,True
73444,550321895615516673,,-0.22125999999999998,51.54484,-0.22125999629497528,51.54484176635742,31/12/2014 16:05:39,24425830,itsINFA,Stop spectating & GET IN THE GAME.  The view is much better here. @ The Danger Room        http://t.co/HJjoRKiGPz,Brent,,0,2014-12-31 16:05:39,2,Stop spectating GET IN THE GAME The view is much better here The Danger Room,"['stop', 'spectat', 'get', 'IN', 'the', 'game', 'the', 'view', 'is', 'much', 'better', 'here', 'the', 'danger', 'room']",False,False,True
73498,550314796101693441,,-0.253331,51.58376,-0.2533310055732727,51.58375930786133,31/12/2014 15:37:26,453530482,ConorJackOmara,@L_J_R_N I thought we had a team follow back sesh but evidently not.,Brent,,0,2014-12-31 15:37:26,2,I thought we had a team follow back sesh but evidently not,"['I', 'thought', 'we', 'had', 'a', 'team', 'follow', 'back', 'sesh', 'but', 'evid', 'not']",False,False,True
73572,550333234077532160,,-0.264268,51.562424,-0.2642680108547211,51.56242370605469,31/12/2014 16:50:42,1446553783,DJkrackville,@SkySportsNewsHQ My best moment of 2014 was @ChelseaFC signing @cesc4official and diego Costa.We playing the best football of my time #SSNHQ,Brent,SSNHQ,0,2014-12-31 16:50:42,2,My best moment of was signing and diego Costa We playing the best football of my time,"['My', 'best', 'moment', 'of', 'wa', 'sign', 'and', 'diego', 'costa', 'We', 'play', 'the', 'best', 'footbal', 'of', 'my', 'time']",False,False,True
73578,550334905042075648,,-0.253375,51.58376,-0.2533749938011169,51.58375930786133,31/12/2014 16:57:20,453530482,ConorJackOmara,@AMekki_ @martandvic What league do you have aspirations of?,Brent,,0,2014-12-31 16:57:20,2,What league do you have aspirations of,"['what', 'leagu', 'do', 'you', 'have', 'aspir', 'of']",False,False,True
73579,550327763933351936,,-0.246608,51.546104,-0.2466080039739609,51.546104431152344,31/12/2014 16:28:58,189480907,seanwebber87,@hkane28 nailed on banker. HARRY HARRY KANE. http://t.co/aLMIHje9Uo,Brent,,0,2014-12-31 16:28:58,2,nailed on banker HARRY HARRY KANE,"['nail', 'on', 'banker', 'harri', 'harri', 'kane']",False,False,True
73596,550332910017191937,,-0.263955,51.562305,-0.2639549970626831,51.56230545043945,31/12/2014 16:49:25,1446553783,DJkrackville,My best moment of 2014 was @ChelseaFC signing @cesc4official diego Costa.. We playing the best football of my time #SSNHQ,Brent,SSNHQ,0,2014-12-31 16:49:25,2,My best moment of was signing diego Costa We playing the best football of my time,"['My', 'best', 'moment', 'of', 'wa', 'sign', 'diego', 'costa', 'We', 'play', 'the', 'best', 'footbal', 'of', 'my', 'time']",False,False,True
73612,550344344977567744,,-0.263944,51.56245,-0.26394400000572205,51.56245040893555,31/12/2014 17:34:51,1446553783,DJkrackville,@Ibra_official you look like a dracula not a football !!,Brent,,0,2014-12-31 17:34:51,2,you look like a dracula not a football,"['you', 'look', 'like', 'a', 'dracula', 'not', 'a', 'footbal']",False,False,True
73614,550347947549151233,,-0.24540599999999999,51.54054,-0.2454060018062592,51.5405387878418,31/12/2014 17:49:10,412519801,Biaya031085,@Angemajoha @AdamWoodyatt Michael Moon was played me Steve John Shepherd,Brent,,0,2014-12-31 17:49:10,2,Michael Moon was played me Steve John Shepherd,"['michael', 'moon', 'wa', 'play', 'me', 'steve', 'john', 'shepherd']",False,False,True
73648,550349642110894080,,-0.218836,51.555766999999996,-0.2188359946012497,51.55576705932617,31/12/2014 17:55:54,243186154,NorthBankJay,#LowsOf2014  Arsenal Fan TV,Brent,LowsOf2014,0,2014-12-31 17:55:54,2,Arsenal Fan TV,"['arsen', 'fan', 'TV']",False,False,True
73741,550385044779716608,,-0.27050799999999997,51.54989000000001,-0.2705079913139343,51.549888610839844,31/12/2014 20:16:34,618210880,SubhanButt786,   He plays on the left; He plays on the right; Adam Lallana; Makes Di Maria look like shite               @LallanaOfficial http://t.co/SwoIiwDhua,Brent,,0,2014-12-31 20:16:34,2,He plays on the left He plays on the right Adam Lallana Makes Di Maria look like shite,"['He', 'play', 'on', 'the', 'left', 'He', 'play', 'on', 'the', 'right', 'adam', 'lallana', 'make', 'Di', 'maria', 'look', 'like', 'shite']",False,False,True
73790,550376856021909504,,-0.27750199999999997,51.563744,-0.27750200033187866,51.563743591308594,31/12/2014 19:44:02,2166994668,ManUtd_BITW,"#nearly liverpool fans..   ""We won the league in 2014"".. then liverpool fans woke up.. keep dreaming and talking about your history.. #ysb",Brent,nearly ysb,0,2014-12-31 19:44:02,2,liverpool fans We won the league in then liverpool fans woke up keep dreaming and talking about your history,"['liverpool', 'fan', 'We', 'won', 'the', 'leagu', 'in', 'then', 'liverpool', 'fan', 'woke', 'up', 'keep', 'dream', 'and', 'talk', 'about', 'your', 'histori']",False,False,True
73800,550376611850485760,,-0.27749,51.56374,-0.2774899899959564,51.56373977661133,31/12/2014 19:43:04,2166994668,ManUtd_BITW,2014 was the year we won the league...   Said no Liverpool fan ever.  2015 will be the year we finished 10th in the league.  #keepdreaming,Brent,keepdreaming,0,2014-12-31 19:43:04,2,was the year we won the league Said no Liverpool fan ever will be the year we finished th in the league,"['wa', 'the', 'year', 'we', 'won', 'the', 'leagu', 'said', 'no', 'liverpool', 'fan', 'ever', 'will', 'be', 'the', 'year', 'we', 'finish', 'th', 'in', 'the', 'leagu']",True,False,True
73829,550425868141883392,,-0.321644,51.578053000000004,-0.32164400815963745,51.57805252075195,31/12/2014 22:58:48,31045903,YAN_DOE,I have a strong team(friends/family) !! They love me and that's what keeps me going everyday!! This year I just want to create and love !!,Brent,,0,2014-12-31 22:58:48,2,I have a strong team friends family They love me and that s what keeps me going everyday This year I just want to create and love,"['I', 'have', 'a', 'strong', 'team', 'friend', 'famili', 'they', 'love', 'me', 'and', 'that', 's', 'what', 'keep', 'me', 'go', 'everyday', 'thi', 'year', 'I', 'just', 'want', 'to', 'creat', 'and', 'love']",True,False,True
73869,550413695428612097,,-0.269932,51.56389,-0.2699320018291473,51.56388854980469,31/12/2014 22:10:25,406253728,KoalaBadger,NYE goals http://t.co/J4euVoIM3z,Brent,,0,2014-12-31 22:10:25,2,NYE goals,"['nye', 'goal']",False,False,True
73921,550513158688112640,,-0.270681,51.596523,-0.2706809937953949,51.59652328491211,01/01/2015 04:45:39,832724996,NiamhOReilly96,New year new me    beat ya to it @Walshy_999 @Alex_Kelly16 @jayjayypogson     ,Brent,,0,2015-01-01 04:45:39,2,New year new me beat ya to it,"['new', 'year', 'new', 'me', 'beat', 'ya', 'to', 'it']",True,False,True
73962,550523291866509313,,-0.278889,51.560734000000004,-0.278889000415802,51.56073379516602,01/01/2015 05:25:55,881229589,nadifo_xo,This U2 album is annoying the heck out of me; keeps randomly playing by itself       ,Brent,,0,2015-01-01 05:25:55,2,This U album is annoying the heck out of me keeps randomly playing by itself,"['thi', 'U', 'album', 'is', 'annoy', 'the', 'heck', 'out', 'of', 'me', 'keep', 'randomli', 'play', 'by', 'itself']",False,False,True
73988,550446107177005056,,-0.24664699999999998,51.534267,-0.2466470003128052,51.53426742553711,01/01/2015 00:19:13,5742512,gamecat,Now it is 2015. Brian may is still playing bohemian rhapsody on our tv. Touche; life.,Brent,,0,2015-01-01 00:19:13,2,Now it is Brian may is still playing bohemian rhapsody on our tv Touche life,"['now', 'it', 'is', 'brian', 'may', 'is', 'still', 'play', 'bohemian', 'rhapsodi', 'on', 'our', 'tv', 'touch', 'life']",False,False,True
74094,550445084383379457,,-0.195759,51.5377,-0.19575899839401245,51.53770065307617,01/01/2015 00:15:09,192257996,DigiFarmAnimals,@MelissaSteel you're playing in the club...! Happy new year xx,Brent,,0,2015-01-01 00:15:09,2,you re playing in the club Happy new year xx,"['you', 're', 'play', 'in', 'the', 'club', 'happi', 'new', 'year', 'xx']",True,False,True
74130,550409459416440832,,-0.2892,51.536392,-0.2892000079154968,51.53639221191406,31/12/2014 21:53:35,351138789,Martin_Wickham,more chance of Lampard playing for the New York Yankees than New York City FC in all honesty,Brent,,0,2014-12-31 21:53:35,2,more chance of Lampard playing for the New York Yankees than New York City FC in all honesty,"['more', 'chanc', 'of', 'lampard', 'play', 'for', 'the', 'new', 'york', 'yanke', 'than', 'new', 'york', 'citi', 'FC', 'in', 'all', 'honesti']",True,False,True
74147,550404130922315777,,-0.264137,51.56251500000001,-0.2641369998455048,51.56251525878906,31/12/2014 21:32:25,1446553783,DJkrackville,Omg @MCFC are so desperate....Lampard is on course to take the title away from @ChelseaFC  #CFC #TRAITOR        http://t.co/UJs4pY23iF,Brent,CFC TRAITOR,0,2014-12-31 21:32:25,2,Omg are so desperate Lampard is on course to take the title away from,"['omg', 'are', 'so', 'desper', 'lampard', 'is', 'on', 'cours', 'to', 'take', 'the', 'titl', 'away', 'from']",False,False,True
74205,550455046899793920,,-0.198594,51.534286,-0.19859400391578674,51.53428649902344,01/01/2015 00:54:44,596913384,Hakan_Cengiz_,Arsene Wenger; get down to business; bitch!,Brent,,0,2015-01-01 00:54:44,2,Arsene Wenger get down to business bitch,"['arsen', 'wenger', 'get', 'down', 'to', 'busi', 'bitch']",False,False,True
74230,550455907382231040,,-0.198596,51.534286,-0.19859600067138672,51.53428649902344,01/01/2015 00:58:09,596913384,Hakan_Cengiz_,@young_michael96 nah man; worse than Wenger rn,Brent,,0,2015-01-01 00:58:09,2,nah man worse than Wenger rn,"['nah', 'man', 'wors', 'than', 'wenger', 'rn']",False,False,True
74240,550471657039863808,,-0.263902,51.56262,-0.2639020085334778,51.56261825561523,01/01/2015 02:00:44,1446553783,DJkrackville,@TCGSweeney13 lampard is a traitor for all i know... Maybe till he goes on and help city win the league; then @ChelseaFC fans would get it.,Brent,,0,2015-01-01 02:00:44,2,lampard is a traitor for all i know Maybe till he goes on and help city win the league then fans would get it,"['lampard', 'is', 'a', 'traitor', 'for', 'all', 'i', 'know', 'mayb', 'till', 'he', 'goe', 'on', 'and', 'help', 'citi', 'win', 'the', 'leagu', 'then', 'fan', 'would', 'get', 'it']",False,False,True
74243,550463317513625600,,-0.26410300000000003,51.562496,-0.2641029953956604,51.56249618530274,01/01/2015 01:27:36,1446553783,DJkrackville,@ChelseaFC fans might only open their eyes to see lampard is traitor if @MCFC wins the league again #CFC #traitor http://t.co/tIx2EcH4Ju,Brent,CFC traitor,0,2015-01-01 01:27:36,2,fans might only open their eyes to see lampard is traitor if wins the league again,"['fan', 'might', 'onli', 'open', 'their', 'eye', 'to', 'see', 'lampard', 'is', 'traitor', 'if', 'win', 'the', 'leagu', 'again']",False,False,True
74247,550472601852977152,,-0.264004,51.56254000000001,-0.2640039920806885,51.562538146972656,01/01/2015 02:04:30,1446553783,DJkrackville,@CescyMeastro04 he had a choice... Too much ego.. Drogba is a better legend!! Ready to be a squad player!! Lampard is a fucking traitor!!,Brent,,0,2015-01-01 02:04:30,2,he had a choice Too much ego Drogba is a better legend Ready to be a squad player Lampard is a fucking traitor,"['he', 'had', 'a', 'choic', 'too', 'much', 'ego', 'drogba', 'is', 'a', 'better', 'legend', 'readi', 'to', 'be', 'a', 'squad', 'player', 'lampard', 'is', 'a', 'fuck', 'traitor']",False,False,True
